0.11759267140263262,0.11101195255883844,0.19714870913514745,0.14191955582699947,0.955,0.96,0.96,0.9566666666666667,3.5659632682800293,193.0163254737854,2.6489412784576416,7.423476219177246
0.1175154604700182,0.1109741584491586,0.1969904903240141,0.14182765456567173,0.96,0.95,0.97,0.96,3.593170166015625,195.36468172073364,2.518463134765625,7.503663539886475
0.11756159646819553,0.11100003706242466,0.19713541255629982,0.14197212321029365,0.9466666666666667,0.945,0.9416666666666667,0.9633333333333334,3.653167724609375,196.84927105903625,2.575477361679077,7.445352077484131
0.11744261632186488,0.11092658876282341,0.19646739198631402,0.14167347788058338,0.9483333333333334,0.9533333333333334,0.965,0.94,3.608771562576294,192.59101462364197,2.564553737640381,7.0818030834198
0.11739130673965159,0.11087894730183938,0.1965612439653133,0.14174181712559203,0.9333333333333333,0.9466666666666667,0.9316666666666666,0.9316666666666666,3.5525119304656982,192.19301295280457,2.5810062885284424,7.900840520858765
0.11746219401695965,0.11093612239437317,0.1960976663063222,0.14171534573327615,0.9433333333333334,0.9433333333333334,0.9633333333333334,0.9433333333333334,3.912048578262329,198.83508586883545,2.834704875946045,9.851652383804321
0.11759330912453819,0.11101337242504916,0.19696452816488114,0.14198438812147443,0.9366666666666666,0.9516666666666667,0.9433333333333334,0.94,3.5782318115234375,192.24791884422302,2.4681787490844727,7.1823811531066895
0.11755463499101808,0.1109919393086876,0.19688302079063702,0.14185957781516312,0.955,0.9483333333333334,0.9533333333333334,0.9633333333333334,3.5497894287109375,190.01484394073486,2.5258004665374756,7.182672500610352
0.11759801402778801,0.11106095849206175,0.19692581876288046,0.1420116675364326,0.935,0.9483333333333334,0.93,0.9416666666666667,3.7079885005950928,192.79415321350098,2.619980573654175,7.449883937835693
0.11750731339734578,0.11098536145683224,0.1969629580853177,0.14186188323227905,0.945,0.9433333333333334,0.9483333333333334,0.955,3.665109634399414,197.38194394111633,2.7341842651367188,7.682779788970947
0.11743968793113216,0.11090684660564996,0.19680223719734788,0.14179493480088762,0.9583333333333334,0.9616666666666667,0.95,0.95,4.129679441452026,200.63562774658203,2.5213794708251953,7.564959287643433
0.11757796122408361,0.11099982914956628,0.19695368238042912,0.1420770457530197,0.945,0.9533333333333334,0.9533333333333334,0.9483333333333334,3.6719632148742676,192.11316180229187,2.60349178314209,7.283357858657837
0.11748441501597214,0.11095360888683237,0.19680042074850781,0.1418342149589817,0.935,0.945,0.9333333333333333,0.9316666666666666,3.6159167289733887,193.3073694705963,2.5917279720306396,7.394881248474121
0.11754080293421522,0.1109943768980928,0.19715199802263303,0.1419907890332622,0.9516666666666667,0.9533333333333334,0.94,0.95,3.602241277694702,192.18504428863525,2.571409225463867,7.133800745010376
0.11761263585144746,0.1110112389030708,0.1974389968665829,0.14206484398014307,0.9383333333333334,0.9366666666666666,0.955,0.9416666666666667,3.8152263164520264,190.23892974853516,2.529200553894043,7.290135145187378
0.11728427914224032,0.11082726592917498,0.19600986849376642,0.14154618306324943,0.97,0.95,0.9633333333333334,0.9583333333333334,3.5883474349975586,191.53010416030884,2.541874408721924,7.510717153549194
0.1175540106693627,0.11098616962442664,0.19697442616221816,0.141854584102548,0.9533333333333334,0.9483333333333334,0.9533333333333334,0.955,3.641030788421631,192.29404544830322,2.698185920715332,7.445072412490845
