0.6171638383156153,0.020081612879360913,0.7116374969482422
0.4811923329203173,0.01959985597692737,0.6686224937438965
0.46112211579920936,0.021345134518230856,0.5562739372253418
0.45810207371660827,0.019501140543114075,0.6916124820709229
0.4080300823365288,0.019865889482916996,0.5607497692108154
0.4384272640853195,0.019317469716861227,0.5917701721191406
0.41011502464202243,0.018843947564546607,0.6395299434661865
0.4681399842311149,0.016957616216465455,0.6313199996948242
0.47157032888643025,0.01776338920840288,0.6767957210540771
0.44822725477357267,0.017233541366053623,0.6268961429595947
0.45269037588923255,0.020044701856594127,0.6396381855010986
0.4793736311286206,0.019270877751682416,0.6287496089935303
0.41788943810546847,0.018099450137040948,0.623016357421875
0.4503628332346643,0.018826570083479734,0.598696231842041
0.37379944774419754,0.018217737082603505,0.6126284599304199
0.4291216654213276,0.01793104547320294,0.5923449993133545
0.4006663189723807,0.017247551263878023,0.6324670314788818
0.47939411817845795,0.020025544324067085,0.5939164161682129
0.34825128879306816,0.017074229744451847,0.5789406299591064
0.4872461752855095,0.02012447306582323,0.5404722690582275
0.3874367596408407,0.018532025575518876,0.601107120513916
0.42174898288459994,0.021465037860931156,0.6806173324584961
0.45145986921554065,0.01815348908169567,0.6339216232299805
0.4027130364735875,0.01877574789223646,0.6336126327514648
0.4430571268896084,0.01967954193952304,0.6996114253997803
0.36483267552847654,0.01905526241385361,0.61065673828125
0.4828031398432025,0.017150671600500322,0.6061651706695557
0.39775102024667,0.0190586964210031,0.6196529865264893
0.39430772850194634,0.018237922669018178,0.6106555461883545
0.3941050767018055,0.01647018865010497,0.6397998332977295
0.42123653409122985,0.01785425209768432,0.6496577262878418
0.3953157283244411,0.017557534933043174,0.5879800319671631
0.3789546905430915,0.017305025170877744,0.5482132434844971
0.378785716243869,0.018122310498246946,0.6188249588012695
0.450214969428516,0.018412189969282736,0.5800681114196777
0.5258429802562397,0.016788063581431097,0.5632891654968262
0.4729773149582746,0.018623443557627305,0.7222278118133545
0.4449653643635174,0.01741999080095825,0.5886797904968262
0.49483031461590415,0.016615637154229267,0.5727283954620361
0.4641968888547079,0.018705869192366907,0.6686241626739502
