1.661161446,0.099037406,0.256854773
1.024058667,0.105982922,0.234961271
1.07623704,0.132053547,0.257855415
1.27025094,0.096093537,0.201900959
0.88151636,0.096865675,0.238879919
1.031442704,0.122346654,0.267866373
0.970558943,0.114980628,0.291835308
0.963359122,0.096994747,0.3258183
2.194214374,0.129679954,0.228022575
1.165496109,0.117558236,0.302297592
0.969570712,0.100958901,0.223881006
0.906259462,0.096175707,0.234880686
0.921072655,0.116183201,0.259855747
1.46399283,0.116335667,0.253087282
2.39050931,0.134211074,0.214878798
1.425613036,0.118353456,0.283839464
1.008462154,0.106789813,0.295833349
1.113493189,0.100200865,0.252693892
1.219109633,0.130329657,0.294834852
1.218525568,0.091493649,0.260847092
0.81448793,0.076891928,0.314307451
1.029320855,0.114601306,0.281854391
2.29427658,0.157517032,0.241096735
1.600747657,0.129549424,0.260853529
1.01935025,0.10656388,0.276830912
1.300507623,0.125003381,0.258841038
1.198261559,0.11370609,0.277218342
1.542093385,0.131484003,0.257493019
2.140280043,0.122684227,0.263852596
1.161296633,0.102883407,0.218862057
1.260402929,0.11861426,0.254466772
1.254494898,0.107768402,0.238867044
1.212937895,0.125264572,0.214865923
1.780818437,0.107250736,0.267152071
1.493545764,0.099043446,0.268897772
1.685474072,0.124597202,0.32182312
1.101578382,0.10525933,0.295042276
1.035700885,0.087860661,0.344051123
0.946838006,0.107931293,0.351802588
1.134294043,0.113703384,0.343806744
0.977640279,0.098709524,0.267681837
1.133914759,0.11110954,0.266803026
1.085746424,0.121425353,0.286395788
2.240542279,0.113172463,0.258854866
0.928872269,0.104699388,0.325345516
1.542980743,0.114204063,0.224201202
1.154127189,0.114496041,0.278137207
1.25718265,0.098848411,0.296986341
1.49,0.099,0.260855198
1.471708753,0.121638057,0.296726704
1.221598817,0.114190912,0.322823524
1.041622637,0.115560661,0.272968292
1.129115475,0.128834393,0.356800795
1.894022878,0.116630761,0.298835754
0.950122504,0.103778193,0.320820332
1.147895387,0.107591649,0.319233179
1.161107379,0.088592925,0.296130419
1.117194383,0.095332803,0.317002535
1.663078191,0.103420171,0.239866734
1.000535171,0.093180785,0.310012341
1.261493305,0.097318874,0.248144627
0.719336708,0.08459789,0.328295708
1.119056895,0.0889772,0.272846699
1.26699073,0.094948365,0.278841019
1.404402952,0.117087232,0.350928068
1.273575941,0.107055657,0.272845268
1.121968697,0.104509965,0.275489807
1.274891359,0.125514631,0.270845652
1.272403147,0.112809192,0.263857126
0.961052818,0.118685845,0.25786829
0.789134467,0.09411005,0.320871115
2.266282388,0.106150686,0.266950846
0.948230874,0.088587277,0.287840128
1.50178733,0.111299602,0.288838863
1.188505916,0.111396636,0.306829214
1.469395955,0.114283013,0.291835546
1.312014662,0.085635703,0.317873001
0.985701835,0.105001551,0.23405838
1.04464303,0.088304809,0.298282146
0.929850127,0.098144568,0.330815554
0.886687151,0.088013757,0.274843931
1.027755245,0.109424677,0.256465912
0.97939129,0.103860453,0.295834064
0.961165166,0.09396787,0.268531322
1.314178421,0.106443266,0.260853767
0.933489411,0.097094058,0.302828789
0.762080187,0.081933431,0.34390831
1.169161256,0.101122761,0.308825731
1.221805356,0.112112749,0.335812092
1.729273567,0.101328349,0.243864298
1.05329395,0.1106938,0.278843403
0.923860687,0.102068981,0.369791985
1.143801379,0.109813572,0.327368498
0.892365849,0.111449445,0.323819399
2.256517022,0.126711841,0.298011303
1.242200346,0.091530407,0.235866547
1.090765552,0.10811626,0.253858089
1.401628812,0.113071203,0.243862629
1.035244361,0.091102818,0.239361763
1.914831255,0.129298213,0.293835878
1.12930626,0.105922308,0.277842522
2.359779073,0.132320661,0.260854483
0.98028793,0.0913597,0.325817585
0.956487455,0.107582937,0.256244898
1.759965611,0.109613502,0.265849352
1.035784194,0.121546513,0.276882887
1.530600044,0.11941902,0.314824581
1.333996496,0.104821117,0.271849871
0.962178222,0.112144488,0.324818134
0.919058961,0.114549688,0.302829742
1.497782228,0.111350763,0.287415981
0.954388648,0.112534126,0.325951338
1.053727286,0.102771155,0.273220778
1.841450598,0.131613474,0.289830446
2.337286841,0.125576151,0.323325872
1.33104404,0.109388402,0.295833349
1.148307949,0.127687963,0.339889288
1.093603355,0.102526253,0.322817087
1.590624047,0.089489597,0.247623682
1.192981259,0.107722546,0.293884993
1.042425754,0.108243058,0.275845289
1.059774976,0.111701317,0.308831453
1.045195667,0.112117558,0.292975187
1.155602408,0.091035916,0.260995388
1.519656988,0.1200062,0.274185181
1.041281959,0.116122865,0.281418562
1.094902393,0.11199399,0.387782097
1.328476234,0.136147959,0.256953001
1.445629176,0.109192643,0.357078314
1.334778955,0.092756246,0.270846605
1.034699083,0.079974237,0.329814434
0.759332941,0.088614931,0.270833492
1.263091434,0.10682077,0.269850016
1.046486112,0.111777864,0.291978598
1.245802477,0.093880088,0.330168724
1.62537561,0.105070164,0.322818279
0.948849968,0.12326271,0.251860619
1.477150992,0.105531509,0.312248707
1.236822145,0.097418183,0.287838221
1.074605328,0.104031493,0.269723654
1.080028573,0.090511216,0.313967228
1.2563965,0.113004777,0.305830002
1.008740958,0.106036769,0.265289068
1.35682727,0.121317657,0.246861458
1.391738028,0.123533287,0.273923874
1.286231084,0.101300755,0.338592768
0.804563753,0.095036071,0.277843952
1.457419137,0.116708196,0.222862244
2.10628249,0.132575385,0.276984453
1.385327126,0.108859468,0.256022453
1.515128023,0.122363948,0.272010803
1.798065582,0.111213723,0.322864532
1.015720168,0.107049936,0.258901834
1.154804878,0.111209482,0.292949677
1.061951097,0.088317868,0.320817947
1.180497925,0.130581192,0.352800846
0.912277779,0.088981123,0.325867653
1.165098622,0.123772562,0.299965858
0.975671326,0.097603296,0.296990395
1.045375986,0.098313258,0.318184376
1.056338469,0.091507117,0.281839132
1.280087888,0.090922286,0.277841806
0.912595537,0.100424335,0.264851809
1.310025952,0.114989886,0.334039211
1.144007985,0.106879124,0.29404211
0.869168464,0.094873728,0.284840107
1.575003157,0.117631717,0.304829359
1.318884667,0.116545494,0.28493309
0.785264313,0.084784057,0.252951622
1.37572355,0.106231368,0.230887651
1.46449381,0.099711231,0.234855175
1.19521433,0.097539048,0.314826488
1.227552945,0.114665988,0.263669014
1.186737384,0.122626184,0.30020833
0.855853314,0.097429748,0.273833275
1.254533886,0.131800111,0.290838242
1.450056747,0.108233223,0.292949915
1.218046561,0.103370717,0.350248098
1.406333083,0.086146582,0.351376057
1.110705191,0.103916233,0.423992872
1.406188775,0.109167563,0.314804316
0.968241511,0.104934095,0.305766582
1.206326409,0.111442982,0.288763762
1.13017997,0.10773121,0.381783485
1.772379377,0.110145017,0.345805645
1.327537434,0.11307369,0.344813108
0.763059377,0.086454313,0.434755325
0.923281203,0.103620706,0.252937555
1.151347642,0.100681608,0.248025894
1.03639596,0.119506408,0.292846441
0.958988906,0.090396546,0.311829567
0.963840323,0.103679646,0.477738142
1.117080752,0.1153018,0.313840151
0.903200279,0.096699536,0.253859282
1.338073696,0.101814032,0.290835142
1.228289845,0.108835363,0.243849039
1.077138163,0.094648488,0.266849518
1.555852419,0.116304851,0.317448854
1.232301303,0.124903869,0.294832945
0.826053505,0.101952906,0.338809729
1.049166681,0.080556111,0.292835236
1.131632986,0.094025207,0.282842159
1.126188841,0.107463051,0.310834169
0.881654528,0.082679349,0.289735794
1.074680336,0.111074135,0.342503071
1.291211426,0.131456886,0.331320524
1.031437009,0.100604392,0.376951933
1.030415675,0.109565288,0.379560709
1.124885679,0.111576072,0.3397789
1.429629838,0.108365156,0.288844109
0.918335844,0.097934146,0.28483963
1.169563437,0.114843796,0.404269457
1.518169509,0.10081817,0.329814672
1.209251496,0.106620305,0.342035294
1.710492254,0.120259651,0.288110256
0.941915755,0.114424836,0.303830862
0.935911165,0.09840548,0.304833889
1.238449504,0.121561825,0.31182313
1.68108803,0.105403796,0.322053194
0.936598946,0.114483289,0.269849777
0.992236051,0.097493575,0.302831173
1.138034634,0.103492527,0.297044277
1.038394697,0.108299338,0.313823223
2.122211799,0.114683519,0.250458717
1.131829872,0.105931851,0.259061575
1.68674278,0.130615092,0.288838148
0.859212173,0.100252685,0.278844833
1.506384505,0.138859711,0.258829355
0.99032511,0.109090036,0.237073421
1.144126208,0.114204808,0.352801085
1.095157108,0.118554817,0.302842617
1.240766466,0.112115821,0.290835381
0.953256361,0.108572014,0.361084938
1.170878504,0.119796159,0.35879755
0.851013437,0.090119742,0.277065277
1.014920468,0.098066803,0.365665913
0.911662877,0.10020327,0.27384758
0.986841343,0.097791353,0.284795523
1.058917307,0.106497106,0.248861074
1.757069783,0.137747667,0.261860609
1.124605799,0.113226672,0.2734375
0.872728847,0.093277954,0.304947138
1.20330836,0.087629428,0.268139601
1.40900103,0.127789652,0.291841984
1.122319442,0.120836412,0.279860735
0.80810658,0.093390894,0.27584219
0.960360458,0.106843444,0.264867306
1.098656705,0.114222363,0.271845818
1.157381441,0.125602051,0.284841061
0.96806516,0.087563305,0.368032932
0.954772716,0.092223814,0.322597027
0.973150101,0.093853173,0.358801365
0.977394261,0.102278227,0.340278864
1.339184776,0.109792185,0.36681056
0.868310524,0.093512417,0.331344843
1.209191508,0.115513075,0.317329645
1.3433191,0.118070198,0.284070492
0.865851177,0.089892052,0.295835495
1.132087939,0.100597104,0.293836832
0.899418145,0.099751586,0.247976303
0.896790098,0.083178653,0.270847321
1.102197568,0.098048109,0.270680428
1.155391207,0.096581906,0.298832893
0.881209353,0.102212475,0.274843693
1.143042522,0.121215638,0.278828859
1.473315132,0.113261462,0.249031067
0.890600829,0.091622793,0.289039373
1.037018733,0.104585283,0.34974432
1.289886956,0.128843953,0.280206919
1.082415738,0.090873081,0.279615402
1.081829388,0.10810934,0.325496197
1.131891921,0.094857516,0.267856598
1.083549171,0.099784087,0.342693329
1.797063286,0.109293664,0.251911879
0.994597919,0.089729622,0.339809656
0.96695127,0.094436949,0.275843143
0.879547603,0.093855511,0.26784873
1.070758992,0.086457585,0.31083107
1.007234811,0.092116333,0.280968428
0.87202951,0.091232767,0.303000212
0.992921158,0.108814268,0.315822363
0.971715871,0.091281643,0.275845766
0.983399153,0.10328804,0.290843964
1.266331292,0.102492279,0.273025513
1.039820593,0.108525628,0.309841394
0.893205971,0.107243877,0.308828115
1.36951845,0.114485561,0.281856537
1.341338514,0.122135321,0.300499201
0.756426938,0.091660654,0.284839153
1.191601046,0.136297413,0.256858826
0.872685224,0.08491418,0.288215399
1.157746583,0.112749346,0.303928852
0.921473647,0.107423581,0.284900665
